Name	*Rune Name	complete	firstLadderSeason	lastLadderSeason	*Patch Release	itype1	itype2	itype3	itype4	itype5	itype6	etype1	etype2	etype3	*RunesUsed	Rune1	Rune2	Rune3	Rune4	Rune5	Rune6	T1Code1	T1Param1	T1Min1	T1Max1	T1Code2	T1Param2	T1Min2	T1Max2	T1Code3	T1Param3	T1Min3	T1Max3	T1Code4	T1Param4	T1Min4	T1Max4	T1Code5	T1Param5	T1Min5	T1Max5	T1Code6	T1Param6	T1Min6	T1Max6	T1Code7	T1Param7	T1Min7	T1Max7	*eol
Runeword921	Void					tors	shld								JEW Ku U	jew	r06	r02				res-cold		15	15	res-ltng		15	15	res-pois-len		50	50	red-dmg%		5	5													0
Runeword922	Forefeel					tors									JEW Yo Ka N	jew	r07	r04	r05			extra-pois		15	15	mana%		20	20	mana-kill		5	5	cast1		20	20	extra-fire		15	15	extra-ltng		15	15	extra-cold		15	15	0
Runeword923	Gold					tors	shld								JEW Ki N	jew	r08	r05				ac		25	50	gold%		100	100	light-thorns		20	20	abs-ltng		3	3													0
Runeword924	Fog					tors									JEW Ki Ri	jew	r08	r09				ac%		60	90	dex		15	15	red-dmg%		15	15	oskill	Cloak of Shadows	2	5	dexpercent		10	10	move2		20	20					0
Runeword925	Moon					tors									JEW Tsu Ki	jew	r13	r08				ac		75	75	deadly		25	25	manasteal		5	5	mag%		50	50	gold%		50	50									0
Runeword926	Sin					tors									JEW Tsu Mi	jew	r13	r10				ac%		125	125	crush		25	25	lifesteal		5	5	res-all		25	25	red-dmg%		8	8									0
Runeword927	DRAGON	1				shld									SurLoSol	r79	r78	r62				aura	Holy Fire	20	20	pierce-fire		30	30	hp		200	200	gethit-skill	Firestorm	25	50	res-fire		80	80	abs-fire%		5	5	fireskill		5	5	0
Runeword928	DREAM	1				shld									IoJahPul	r66	r81	r71				aura	Holy Shock	20	20	mana		200	200	vitpercent		25	25	res-all		40	40	pierce-ltng		30	30	all-speeds		20	20	lightningskill		5	5	0
Runeword929	Lynx	1				tors									Ya Ma Ne Ko	r11	r33	r41	r19			hit-skill	Static Field	1	33	swing1		30	30	ac%		150	200	dmg%		200	200	crush		33	33	deadly		33	33	move2		30	30	0
Runeword930	Pear	1				tors									Hi To Te Na Shi	r34	r26	r37	r29	r03		oskill	Raise Skeletal Mage	3	3	skill	Raise Skeletal Mage	17	17	oskill	Lower Resist	20	20	pierce-res-all		15	15	passive-summ-elemental-resist		15	15	oskill	Raise Skeletal Mage Level Bonus	1	1	mythicaldescnoflag	1051	1	1	0
Runeword931	Maniac	1				2hsw									Ma Ni A Tsu Ku	r33	r30	r12	r13	r06		kill-skill	Headhunter Speed	2	1	kill-skill	Killer Scythe Proc	15	50	hit-skill	Poison Mastery	3	50	dmg%		300	300	hit-skill	Magic Brand	5	20	hit-skill	Magic Enhanced Axe	5	20	hit-skill	Magic Enhanced Arrow	5	20	0
Runeword932	Sunny	1				shld									Sa Ni I	r15	r30	r01				res-cold		75	75	res-fire		75	75	regen		1000	1000	ac%		250	250	block		5	5	ac		200	200	block2		50	50	0
Runeword933	America	1				helm										jew	gbb	grb	gwb			kill-skill	Whirlwind Proc	5	30	hit-skill	Taunt	1	40	charged	Battle Command	40	30	allskills		1	1	str		-12	-12	dex		-12	-12	vit		-12	-12	0
Runeword934	Austria	1				helm										grb	gwb	grb				oskill	Throwing Mastery	15	15	oskill	Penetrate	15	15	oskill	Pierce	15	15	allskills		1	1	str		-8	-8	dex		-8	-8	vit		-8	-8	0
Runeword935	Britain	1				helm										grb	gwb	gbb				oskill	Sanctuary	15	15	dmg-undead		500	500	dmg-demon		500	500	allskills		1	1	str		-8	-8	dex		-8	-8	vit		-8	-8	0
Runeword936	Canada	1				helm										jew	grb	gwb	grb			oskill	Shout	15	15	oskill	Bash	15	15	oskill	Battle Orders	15	15	allskills		1	1	str		-12	-12	dex		-12	-12	vit		-12	-12	0
Runeword937	China	1				helm										jew	grb	grb				oskill	Fire Mastery	1	1	gethit-skill	Fire Surge	5	60	pierce-fire		15	15	allskills		1	1	str		-8	-8	dex		-8	-8	vit		-8	-8	0
Runeword938	France	1				helm										gbb	gwb	grb				oskill	Critical Strike	15	15	hit-skill	Inner Sight	3	20	reduce-ac		50	50	allskills		1	1	str		-8	-8	dex		-8	-8	vit		-8	-8	0
Runeword939	Germany	1				helm										gbk	grb	gyb				oskill	Thorns	15	15	oskill	Zeal	15	15	thorns		2000	2000	allskills		1	1	str		-8	-8	dex		-8	-8	vit		-8	-8	0
Runeword940	Japan	1				helm										gwb	grb	gwb				oskill	Claw Mastery	3	3	oskill	Blade Nova	3	3	kill-skill	Shuriken	10	30	allskills		1	1	str		-8	-8	dex		-8	-8	vit		-8	-8	0
Runeword941	Portugal	1				helm										ggb	gyb	grb				oskill	Aura of Divinity	1	1	oskill	Find Item	15	15	light		15	15	allskills		1	1	str		-8	-8	dex		-8	-8	vit		-8	-8	0
Runeword942	Russia	1				helm										gwb	gbb	grb				oskill	Spirit of Nature	15	15	passive-summ-life		20	20	oskill	Summon Grizzly	15	15	allskills		1	1	str		-8	-8	dex		-8	-8	vit		-8	-8	0
Runeword943	Italy	1				helm										ggb	gwb	grb				oskill	Increased Stamina	15	15	oskill	Frenzy	15	15	res-all		40	40	allskills		1	1	str		-8	-8	dex		-8	-8	vit		-8	-8	0
Runeword944	Land	1				weap									Ri Ku	r09	r06					dmg%		100	100	dmg-norm		15	20	swing2		-10	-10	str		50	50	kill-skill	Bash Proc	25	1	crush		33	33	heal-kill		10	10	0
Runeword945	Hercules	1				mele									Ka I Ri Ki	r04	r01	r09	r08			dmg%		200	200	str		50	50	oskill	Stun	10	10	str/lvl	8			crush		25	25	enr		-10	-10	red-dmg		10	10	0
Runeword946	Maven	1				mele									Tsu U	r13	r02					dmg/lvl	16			hit-skill	Weaken	4	20	allskills		1	1	enr		25	25	vit		25	25	dmg-mag		50	100	dmg-to-mana		50	50	0
Runeword947	Lawless	1				wand	scep	staf	mana	orb					Mu Ho U	r40	r22	r02				oskill	Poison Mastery Passive	5	5	oskill	Magic Mastery	5	5	kill-skill	Poison Surge	50	25	kill-skill	Magic Surge	50	25	pierce-pois		20	20	extra-mag2		40	40	allskills		2	2	0
Runeword948	Prohibit					weap									JEW x 6	jew	jew	jew	jew	jew	jew	vit-h2		-900	-900																									0
Runeword949	Prohibit					tors									JEW x 6	jew	jew	jew	jew	jew	jew	vit-h2		-900	-900																									0
Runeword950	Prohibit					helm	shld								JEW x 4	jew	jew	jew	jew			vit-h2		-900	-900																									0
Runeword951	Rhino	1				shld									Sa I	r15	r01					allskills		1	1	red-dmg%		20	20	thorns/lvl	80			ac%		200	300	balance1		25	25	str		30	30	thorns		500	500	0
Runeword952	Kick	1				boot									Ke Ri	r17	r09					skilltab	20	2	2	move2		30	30	crush		20	20	dex		50	50	vit		50	50	move2		30	30	ac		150	150	0
Runeword953	Woodsman	1				shld									Ki Ko Ri	r08	r19	r09				oskill	Feral Mastery	5	5	oskill	Summon Fenris	10	10	oskill	Ferocious Bite	10	10	allskills		1	1	oskill	Call of the Wild	1	1	extra-summ		15	15	ac%		150	150	0
Runeword954	Rainy Season	1				miss									Tsu YU	r13	r16					oskill	Cold Arrow	10	10	mana-on-striking		3	3	hit-skill	Blizzard	5	30	pierce-cold		15	15	att		250	250	dmg-cold	250	250	300	swing2		30	30	0
Runeword955	Rebellion	1				miss									Ha N Ra N	r28	r05	r20	r05			passive-summ-life		50	50	extra-summ		50	50	hit-skill	Bone Spear	5	40	hit-skill	Cloak of Shadows	3	40	dmg-mag		600	750	extra-mag2		40	40	swing2		50	50	0
Runeword956	Airship	1				miss									Hi Ko U Se N	r34	r19	r02	r31	r05		allskills		2	2	hit-skill	Inner Sight	3	25	hit-skill	Legendary Arrow	1	40	pierce		100	100	hit-skill	Wind Brand	10	10	dmg%/lvl	16			dmg/lvl	16			0
Runeword957	Shank	1				boot									Su Ne	r43	r41					allskills		2	2	hit-skill	Decrepify	3	50	hp/lvl	40			move2		60	60	res-pois-len		75	75	gold%		200	200	deadly	8			0
Runeword958	Navel	1				belt									He So	r44	r39					allskills		2	2	thorns		1500	1500	gethit-skill	Battle Command	15	45	balance2		30	30	block		5	5	ac%		400	400	red-dmg%		15	15	0
Runeword959	Swamp	1				glov									Nu Ma	r45	r33					hit-skill	Cloak of Shadows	3	60	res-mag		20	20	dmg-min		50	50	hp%		30	30	slow		33	33	gethit-skill	Evade	50	60	all-stats		30	30	0
Runeword960	Prohibit					char									JEW x 3	jew	jew	jew				vit-h2		-900	-900																									0
Runeword961	Rhino					shld									JEW Sa I	jew	r15	r01				allskills		1	1	res-ltng		40	40	thorns/lvl	40			ac%		200	300	balance1		25	25	str		30	30	thorns		500	500	0
Runeword962	Master of Fire	1				char									Fire Ma Su	r85	r33	r43				oskill	Fire Mastery	3	3	cast1		20	20	mana/lvl	8			kill-skill	Fire Surge	5	50	pierce-fire		15	15	dmg-fire		425	525	abs-fire%		5	5	0
Runeword963	Master of Water	1				char									Water Ma Su	r86	r33	r43				oskill	370	3	3	cast1		20	20	mana/lvl	8			kill-skill	Cold Surge	5	50	pierce-cold		15	15	dmg-cold	50	400	500	abs-cold%		5	5	0
Runeword964	Master of Thunder	1				char									Thunder Ma Su	r91	r33	r43				oskill	Lightning Mastery	3	3	cast1		20	20	mana/lvl	8			kill-skill	Lightning Surge	5	50	pierce-ltng		15	15	dmg-ltng		1	1000	abs-ltng%		5	5	0
Runeword965	Angel	1				char									Heaven Shi	r96	r03					oskill	Teleport	1	1	cast1		20	20	mana/lvl	8			kill-skill	Magic Surge	5	50	res-all		30	30	extra-mag2		30	30	res-all-max		3	3	0
Runeword966	Work of God	1				2hsw									God No Mi Wa Sa	r97	r36	r10	r27	r15		aura	Sanctuary	40	40	ignore-undead-resist		1	1	ignore-demon-resist		1	1	extra-mag2		100	100	dmg%/lvl	80			hit-skill	Holy Bolt	8	60	item-skill-cooldown		50	50	0
Runeword967	Gold Scarab	1				tors									Ko Metal Mu Shi	r19	r88	r40	r03			aura	Resist Lightning	20	20	allskills		3	3	gethit-skill	Charged Bolt	100	60	oskill	Find Item	15	15	ac		3000	3000	gold%		300	300	kill-skill	Find Potion	33	60	0
Runeword968	Creature	1				helm									Life Ki Mo No	r94	r08	r35	r36			allskills		1	1	oskill	Battle Orders	15	15	extra-summ		50	50	passive-summ-limit		2	2	res-all		50	50	aura	Vigor	15	15	nofreeze		1	1	0
Runeword969	Shinigami	1				2hsw									Death God	r95	r97					hit-skill	Corpse Explosion	15	60	allskills		3	3	swing1		30	30	dmg/lvl	20			dmg%/lvl	20			indestruct		1	1	dmg		150	150	0
Runeword970	Shinigami	1				mele									Death God	r95	r97					hit-skill	Corpse Explosion	15	45	allskills		2	2	swing1		30	30	dmg/lvl	16			dmg%/lvl	20			indestruct		1	1	dmg		75	75	0
Runeword971	Moonlight	1				miss									Moon Ko U	r84	r19	r02				hit-skill	Magic Arrow	3	60	allskills		2	2	dmg-norm		150	200	hit-skill	Evade	3	60	dmg%/lvl	24			dmg-mag		2000	2500	hit-skill	Poison Mastery	3	45	0
Runeword972	Sunlight	1				shld									Sun Ko U	r90	r19	r02				hit-skill	Fire Surge	15	60	allskills		2	2	oskill	Inferno Fury	20	20	ac%		300	300	block		10	10	pierce-fire		40	40	reduce-ac		75	75	0
Runeword973	Tourbillion	1				2hsw									Tsu Mu Shi Wind	r13	r40	r03	r92			hit-skill	Twister	5	60	twister-limit		100	100	hit-skill	Sandstorm	3	60	oskill	Wind Mastery	10	10	hit-skill	STwister	5	60	dmg%		500	500	red-dmg%		33	33	0
Runeword974	Flickering Flame	1				helm									NefPulVex	r54	r71	r76				fireskill		7	7	aura	Resist Fire	20	20	pierce-fire		30	30	mana%		50	50	nofreeze		1	1	res-pois-len		100	100	item-skill-cooldown		20	20	0
Runeword975	Mist	1				miss									ChamShaelGulThulIth	r82	r63	r75	r60	r56		oskill	Orb of the Mist	10	10	pierce-cold		40	40	swing2		50	50	mana-on-striking		5	5	dmg%/lvl	16			dmg/lvl	16			hit-skill	Cold Brand	20	40	0
Runeword976	Obsession	1				staf									ZodIstLemLumIoNef	r83	r74	r70	r67	r66	r54	allskills		7	7	all-speeds		80	80	addxp		100	100	kill-skill	Time Stop	100	60	res-all		100	100	kill-skill	Static Field	100	40	oskill	Lower Resist	30	30	0
Runeword977	Plague	1				swor	knif								ChamShaelUm	r82	r63	r72				kill-skill	Poison Surge	100	35	aura	Cleansing	10	10	pierce-pois		25	25	poisonskill		4	4	dmg-pois	512	5000	5000	kill-skill	Spike Nova Proc	15	40	hit-skill	Poison Brand	10	10	0
Runeword978	Unbending Will	1				swor									FalIoIthEldElHel	r69	r66	r56	r52	r51	r65	skilltab	13	5	5	hit-skill	Taunt	1	40	swing2		40	40	dmg%		350	350	red-dmg		50	50	lifesteal		20	20	kill-skill	Bash Proc	25	40	0
Runeword979	Wisdom	1				helm									PulIthEld	r71	r56	r52				strpercent		-25	-25	dexpercent		-25	-25	vitpercent		-25	-25	enepercent		150	150	allskills		3	3	addxp		50	50	pierce-res-all		20	20	0
Runeword980	Diablo	1				char									Ma Mo No	r33	r35	r36				allskills		1	1	fireskill		1	1	kill-skill	Emberquake	2	45	kill-skill	Super Nova	2	45	pierce-fire		15	15	pierce-ltng		15	15	dmg-ltng		1	1000	0
Runeword981	Hustle (armor)	1				tors									ShaelKoEld	r63	r58	r52				move2		80	80	stam		220	220	swing2		40	40	res-all		25	25	oskill	Dodge	3	3	skill	Dodge	12	12	dexpercent		30	30	0
Runeword982	Hustle (weapon)	1				weap									ShaelKoEld	r63	r58	r52				hit-skill	Wind Brand	15	1	hit-skill	Axe Proc	15	1	aura	Fanaticism	5	5	move2		50	50	swing2		50	50	life-on-striking		3	3	dmg%		200	200	0
Runeword983	Mosaic	1				h2h									MalGulAmn	r73	r75	r61				skilltab	20	5	5	charge-noconsume		40	40	pierce-ele-res		30	30	abs-elem%		5	5	swing2		50	50	oskill	Mosaic Repeat Chance	1	1	mythicaldescnoflag	1052	1	1	0
Runeword984	Metamorphosis	1				helm									IoChamFal	r66	r82	r69				skilltab	16	7	7	oskill	Shared Savagery	1	1	mythicaldescnoflag	1053	1	1	strpercent		40	40	dexpercent		40	40	move2		30	30	dmg%		150	150	0
Runeword985	Ground	1				helm									ShaelIoOrt	r63	r66	r59				hp%		20	20	res-ltng		80	80	res-ltng-max		5	5	manasteal		10	10	allskills		2	2	move2		40	40					0
Runeword986	Temper	1				helm									ShaelIoRal	r63	r66	r58				hp%		20	20	res-fire		80	80	res-fire-max		5	5	lifesteal		10	10	allskills		2	2	swing2		40	40					0
Runeword987	Hearth	1				helm									ShaelIoThul	r63	r66	r60				hp%		20	20	res-cold		80	80	res-cold-max		5	5	nofreeze		1	1	allskills		2	2	cast2		40	40					0
Runeword988	Wooden Colossus	1				tors									Wood Ko Ro Sa Su	r87	r19	r38	r15	r43		aura	Wooden Skin	1	1	mythicaldescnoflag	1054	1	1	strpercent		75	75	str		150	150	res-mag		30	30	red-dmg%		30	30	ac%		500	500	0
Runeword989	Dragon Master	1				h2h									Dragon Ma Su	r93	r33	r43				dmg%		500	500	item-skill-cooldown		30	30	skilltab	19	3	3	pierce-res-all		25	25	blade-nova-max-res		5	5	dmg-mag		1250	1500	hit-skill	Magic Brand	25	1	0
Runeword990	Might of the Earth	1				2hsw									Chi Ka Ra No Earth	r14	r04	r20	r36	r89		oskill	Devastating Overwhelm	10	10	kill-skill	Devastating Overwhelm	15	60	str		200	200	strpercent		50	50	ease		500	500	dmg%/lvl	56			dmg-max		150	150	0
Runeword991	Storm, Earth and Fire	1				mele									Thunder Earth Fire	r91	r89	r85				att-skill	Emberquake	8	50	att-skill	Devastating Overwhelm	8	50	att-skill	Super Nova	8	50	dmg-norm		100	150	dmg-fire		2000	5000	dmg-ltng		1	7500	hp%		50	50	0
Runeword992	PHOENIX	1				shld									VexVexLoJah	r76	r76	r78	r81			kill-skill	Fire Surge	50	60	pierce-fire		35	35	hp		300	300	abs-fire%		5	5	hit-skill	Incinerate	5	60	regen		1000	1000	dmg-fire		2000	3000	0
Runeword993	Bulwark	1				helm									ShaelIoSol	r63	r66	r62				hp%		20	20	red-dmg%		20	20	regen		1000	1000	hp		100	100	red-dmg		30	30	vit		40	40					0
Runeword994	Cure	1				helm									ShaelIoTal	r63	r66	r57				hp%		20	20	res-pois		80	80	res-pois-len		75	75	aura	Cleansing	10	10	red-mag		30	30	block2		40	40					0
Runeword995	Master of Earth	1				char									Earth Ma Su	r89	r33	r43				oskill	Poison Mastery Passive	1	1	cast1		20	20	mana/lvl	8			kill-skill	Poison Surge	5	50	pierce-pois		15	15	dmg-pois	25	20480	20480	res-pois-len		50	50	0
Runeword996	Master of Wind	1				char									Wind Ma Su	r92	r33	r43				oskill	Wind Mastery	1	1	cast1		20	20	mana/lvl	8			kill-skill	Wind Surge	5	50	extra-wind		30	30	dmg-norm		30	50	red-dmg%		10	10	0
Runeword997	Master of Aether	1				char									Moon Ma Su	r84	r33	r43				oskill	Magic Mastery	1	1	cast1		20	20	mana/lvl	8			kill-skill	Magic Surge	5	50	extra-mag2		30	30	dmg-mag		425	575	abs-mag%		5	5	0
Runeword966	Work of God	1				2hsw									God No Mi Wa Sa	jew	r97	r36	r10	r27	r15	aura	Sanctuary	40	40	ignore-undead-resist		1	1	ignore-demon-resist		1	1	extra-mag2		100	100	dmg%/lvl	80			hit-skill	Holy Bolt	8	60	item-skill-cooldown		50	50	0
Runeword967	Gold Scarab	1				tors									Ko Metal Mu Shi	jew	r19	r88	r40	r03		aura	Resist Lightning	20	20	allskills		3	3	gethit-skill	Charged Bolt	100	60	oskill	Find Item	15	15	ac		3000	3000	gold%		300	300	kill-skill	Find Potion	33	60	0
Runeword967	Gold Scarab	1				tors									Ko Metal Mu Shi	jew	jew	r19	r88	r40	r03	aura	Resist Lightning	20	20	allskills		3	3	gethit-skill	Charged Bolt	100	60	oskill	Find Item	15	15	ac		3000	3000	gold%		300	300	kill-skill	Find Potion	33	60	0
Runeword969	Shinigami	1				2hsw									Death God	jew	r95	r97				hit-skill	Corpse Explosion	15	60	allskills		3	3	swing1		30	30	dmg/lvl	20			dmg%/lvl	20			indestruct		1	1	dmg		150	150	0
Runeword969	Shinigami	1				2hsw									Death God	jew	jew	r95	r97			hit-skill	Corpse Explosion	15	60	allskills		3	3	swing1		30	30	dmg/lvl	20			dmg%/lvl	20			indestruct		1	1	dmg		150	150	0
Runeword969	Shinigami	1				2hsw									Death God	jew	jew	jew	r95	r97		hit-skill	Corpse Explosion	15	60	allskills		3	3	swing1		30	30	dmg/lvl	20			dmg%/lvl	20			indestruct		1	1	dmg		150	150	0
Runeword969	Shinigami	1				2hsw									Death God	jew	jew	jew	jew	r95	r97	hit-skill	Corpse Explosion	15	60	allskills		3	3	swing1		30	30	dmg/lvl	20			dmg%/lvl	20			indestruct		1	1	dmg		150	150	0
Runeword970	Shinigami	1				mele									Death God	jew	r95	r97				hit-skill	Corpse Explosion	15	45	allskills		2	2	swing1		30	30	dmg/lvl	16			dmg%/lvl	20			indestruct		1	1	dmg		75	75	0
Runeword970	Shinigami	1				mele									Death God	jew	jew	r95	r97			hit-skill	Corpse Explosion	15	45	allskills		2	2	swing1		30	30	dmg/lvl	16			dmg%/lvl	20			indestruct		1	1	dmg		75	75	0
Runeword970	Shinigami	1				mele									Death God	jew	jew	jew	r95	r97		hit-skill	Corpse Explosion	15	45	allskills		2	2	swing1		30	30	dmg/lvl	16			dmg%/lvl	20			indestruct		1	1	dmg		75	75	0
Runeword970	Shinigami	1				mele									Death God	jew	jew	jew	jew	r95	r97	hit-skill	Corpse Explosion	15	45	allskills		2	2	swing1		30	30	dmg/lvl	16			dmg%/lvl	20			indestruct		1	1	dmg		75	75	0
Runeword971	Moonlight	1				miss									Moon Ko U	jew	r84	r19	r02			hit-skill	Magic Arrow	3	60	allskills		2	2	dmg-norm		150	200	hit-skill	Evade	3	60	dmg%/lvl	24			dmg-mag		2000	2500	hit-skill	Poison Mastery	3	45	0
Runeword971	Moonlight	1				miss									Moon Ko U	jew	jew	r84	r19	r02		hit-skill	Magic Arrow	3	60	allskills		2	2	dmg-norm		150	200	hit-skill	Evade	3	60	dmg%/lvl	24			dmg-mag		2000	2500	hit-skill	Poison Mastery	3	45	0
Runeword971	Moonlight	1				miss									Moon Ko U	jew	jew	jew	r84	r19	r02	hit-skill	Magic Arrow	3	60	allskills		2	2	dmg-norm		150	200	hit-skill	Evade	3	60	dmg%/lvl	24			dmg-mag		2000	2500	hit-skill	Poison Mastery	3	45	0
Runeword972	Sunlight	1				shld									Sun Ko U	jew	r90	r19	r02			hit-skill	Fire Surge	15	60	allskills		2	2	oskill	Inferno Fury	20	20	ac%		300	300	block		10	10	pierce-fire		40	40	reduce-ac		75	75	0
Runeword973	Tourbillion	1				2hsw									Tsu Mu Shi Wind	jew	r13	r40	r03	r92		hit-skill	Twister	5	60	twister-limit		100	100	hit-skill	Sandstorm	3	60	oskill	Wind Mastery	10	10	hit-skill	STwister	5	60	dmg%		500	500	red-dmg%		33	33	0
Runeword973	Tourbillion	1				2hsw									Tsu Mu Shi Wind	jew	jew	r13	r40	r03	r92	hit-skill	Twister	5	60	twister-limit		100	100	hit-skill	Sandstorm	3	60	oskill	Wind Mastery	10	10	hit-skill	STwister	5	60	dmg%		500	500	red-dmg%		33	33	0
Runeword988	Wooden Colossus	1				tors									Wood Ko Ro Sa Su	jew	r87	r19	r38	r15	r43	aura	Wooden Skin	1	1	mythicaldescnoflag	1054	1	1	strpercent		75	75	str		150	150	res-mag		30	30	red-dmg%		30	30	ac%		500	500	0
Runeword989	Dragon Master	1				h2h									Dragon Ma Su	jew	r93	r33	r43			dmg%		500	500	item-skill-cooldown		30	30	skilltab	19	3	3	pierce-res-all		25	25	blade-nova-max-res		5	5	dmg-mag		1250	1500	hit-skill	Magic Brand	25	1	0
Runeword989	Dragon Master	1				h2h									Dragon Ma Su	jew	jew	r93	r33	r43		dmg%		500	500	item-skill-cooldown		30	30	skilltab	19	3	3	pierce-res-all		25	25	blade-nova-max-res		5	5	dmg-mag		1250	1500	hit-skill	Magic Brand	25	1	0
Runeword989	Dragon Master	1				h2h									Dragon Ma Su	jew	jew	jew	r93	r33	r43	dmg%		500	500	item-skill-cooldown		30	30	skilltab	19	3	3	pierce-res-all		25	25	blade-nova-max-res		5	5	dmg-mag		1250	1500	hit-skill	Magic Brand	25	1	0
Runeword990	Might of the Earth	1				2hsw									Chi Ka Ra No Earth	jew	r14	r04	r20	r36	r89	oskill	Devastating Overwhelm	10	10	kill-skill	Devastating Overwhelm	15	60	str		200	200	strpercent		50	50	ease		500	500	dmg%/lvl	56			dmg-max		150	150	0
Runeword991	Storm, Earth and Fire	1				mele									Thunder Earth Fire	jew	r91	r89	r85			att-skill	Emberquake	8	50	att-skill	Devastating Overwhelm	8	50	att-skill	Super Nova	8	50	dmg-norm		100	150	dmg-fire		2000	5000	dmg-ltng		1	7500	hp%		50	50	0
Runeword991	Storm, Earth and Fire	1				mele									Thunder Earth Fire	jew	jew	r91	r89	r85		att-skill	Emberquake	8	50	att-skill	Devastating Overwhelm	8	50	att-skill	Super Nova	8	50	dmg-norm		100	150	dmg-fire		2000	5000	dmg-ltng		1	7500	hp%		50	50	0
Runeword991	Storm, Earth and Fire	1				mele									Thunder Earth Fire	jew	jew	jew	r91	r89	r85	att-skill	Emberquake	8	50	att-skill	Devastating Overwhelm	8	50	att-skill	Super Nova	8	50	dmg-norm		100	150	dmg-fire		2000	5000	dmg-ltng		1	7500	hp%		50	50	0
Runeword998	Master of Puppets	1				char									Metal Ma Su	r88	r33	r43				extra-summ		20	20	cast1		20	20	mana/lvl	8			curse-res		100	100	passive-summ-limit		1	1	item-skill-cooldown		15	15	enepercent		25	25	0
Runeword999	Armament	1				xbow									He I Ki	r44	r01	r08				hit-skill	Buckshot	1	45	oskill	Buckshot	10	10	dmg/lvl	16			dmg-min		75	75	hit-skill	Arrow Hit Skill	25	20	swing2		-20	-20	heal-kill		150	150	0
Runeword1000	Peerless	1				xbow									Mu So U	r40	r39	r02				all-stats-percent		25	25	pierce-ele-res		30	30	att%		200	200	deadly		100	100	dmg%		300	300	dmg-norm		40	50	oskill	Prismatic Shot	20	20	0
Runeword977	Plague	1				h2h									ChamShaelUm	r82	r63	r72				kill-skill	Poison Surge	100	35	aura	Cleansing	10	10	pierce-pois		25	25	ass		2	2	dmg-pois	512	5000	5000	kill-skill	Spike Nova Proc	15	40	hit-skill	Poison Brand	10	10	0
